,NUM_BO,DELEGACIA,RUBRICA,MES,LATITUDE,LONGITUDE
641072,2135,29º D.P.  VILA PRUDENTE       ,Furto,11,-23.56444004,-46.56869915
761862,6807,91º D.P. CEASA                ,Roubo,11,-23.54418631,-46.71516394
153487,1482622,DELEGACIA ELETRONICA          ,Roubo,11,-23.59047624,-46.6712389
181024,11907,11º D.P. SANTO AMARO          ,Furto,11,-23.6518242,-46.70260907
686653,1453734,DELEGACIA ELETRONICA          ,Furto,11,-23.53330177,-46.46306452
450414,1457747,DELEGACIA ELETRONICA          ,Roubo,11,-23.50403929,-46.62726195
128545,3194,DEL.POL.MAIRIPORÃ             ,Furto,11,-23.38152727,-46.63682853
81100,5631,23º D.P.  PERDIZES            ,Crimes envolvendo drogas,11,-23.53590721,-46.40278601
252641,3461,04º D.P. DIADEMA              ,Crimes envolvendo drogas,11,-23.71168467,-46.61649752
630004,1508851,DELEGACIA ELETRONICA          ,Roubo,11,-23.50251103,-46.31130784
519418,4954,32º D.P.  ITAQUERA            ,Roubo,11,-23.53815145,-46.45419622
317763,3842,90º D.P. PQ. NOVO MUNDO       ,Roubo,11,-23.51889202,-46.56943172
292063,6419,01º D.P. DIADEMA              ,Roubo,11,-23.602511399999997,-46.61356595
305624,1557779,DELEGACIA ELETRONICA          ,Roubo,11,-23.50303224,-46.44701432
120799,1520500,DELEGACIA ELETRONICA          ,Furto,11,-23.515256,-46.64208557
731132,4457,70º D.P. VILA EMA             ,Roubo,11,-23.58205723,-46.50353454
479043,1513627,DELEGACIA ELETRONICA          ,Furto,11,-23.56736802,-46.70115297
635017,5313,03º D.P. DIADEMA              ,Furto,11,-23.68000423,-46.60823317
183979,1535667,DELEGACIA ELETRONICA          ,Furto,11,-23.47408006,-46.48743505
444842,1479461,DELEGACIA ELETRONICA          ,Roubo,11,-23.56370002,-46.6484276
9835,10282,01º D.P. S.B.C-DR OMAR CASSIM ,Roubo,11,-23.71141253,-46.54859754
497202,4701,07º D.P. LAPA                 ,Furto,11,-23.51847406,-46.70094756
357156,1810,DEL.DEF.MUL. CARAPICUIBA      ,Lesão corporal,11,-23.52703986,-46.84037079
309204,2207,02º D.P. MAUA                 ,Roubo,11,-23.68843707,-46.4376617
11111,1525296,DELEGACIA ELETRONICA          ,Roubo,11,-23.68623906,-46.45617553
171845,6543,DEL.POL.FRANCO ROCHA          ,Crimes envolvendo drogas,11,-23.31777014,-46.71116826
279671,12185,16º D.P. VILA CLEMENTINO      ,Furto,11,-23.58197798,-46.63668612
157869,1502280,DELEGACIA ELETRONICA          ,Furto,11,-23.52429533,-46.6253009
231465,1574,DEL.DEF.MUL. S. BERNARDO CPO  ,Lesão corporal,11,-23.70060575,-46.58126299
3898,10326,63º D.P. VILA JACUI           ,Furto,11,-23.49571266,-46.46672803
356274,1424203,DELEGACIA ELETRONICA          ,Roubo,11,-23.49801941,-46.40033462
41026,1490961,DELEGACIA ELETRONICA          ,Furto,11,-23.53444629,-46.77920581
48656,1564991,DELEGACIA ELETRONICA          ,Roubo,11,-23.48511441,-46.67190231
28734,1522150,DELEGACIA ELETRONICA          ,Roubo,11,-23.48392746,-46.56523169
763117,5456,93º D.P. JAGUARÉ              ,Lesão corporal,11,-23.57216868,-46.74754274
293044,4019,39º D.P.  VILA GUSTAVO        ,Furto,11,-23.48029034,-46.60088927
207874,2669,DEL.POL.CAIEIRAS              ,Furto,11,-23.388477899999998,-46.74198319
406243,2742,05º D.P. SANTO ANDRÉ          ,Roubo,11,-23.63825257,-46.49195996
604835,1483868,DELEGACIA ELETRONICA          ,Furto,11,-23.52525247,-46.66793191
45208,7610,26º D.P.  SACOMA              ,Roubo,11,-23.63205517,-46.6251855
132218,10162,63º D.P. VILA JACUI           ,Furto,11,-23.5134002,-46.44377824
140815,2507,DEL.POL.EMBU-GUAÇU            ,Roubo,11,-23.82660119,-46.81755568
681431,1427017,DELEGACIA ELETRONICA          ,Furto,11,-23.69299219,-46.46134356
330347,3510,DEL.POL.STA ISABEL            ,Furto,11,-23.550463399999998,-46.64764205
134556,4634,74º D.P. PARADA TAIPAS        ,Furto,11,-23.44377006,-46.71722253
127419,1519401,DELEGACIA ELETRONICA          ,Furto,11,-23.53791103,-46.61803622
336275,1494961,DELEGACIA ELETRONICA          ,Furto,11,-23.66696917,-46.53215711
754332,3806,66º D.P. JDIM ARICANDUVA      ,Roubo,11,-23.55405545,-46.49142271
182587,1475218,DELEGACIA ELETRONICA          ,Roubo,11,-23.54137441,-46.44979722
490409,24367,DELEGACIA ELETRONICA          ,Furto,11,-23.52611407,-46.33639535
289632,6475,91º D.P. CEASA                ,Furto,11,-23.52960878,-46.72825849
310782,8535,98º D.P. JARDIM MIRIAM        ,Roubo,11,-23.57948344,-46.60239777
236463,1424640,DELEGACIA ELETRONICA          ,Roubo,11,-23.72740274,-46.55755870000001
734027,4131,85º D.P. JARDIM MIRNA         ,Roubo,11,-23.77013401,-46.68154759
714703,5501,41º D.P.  VILA RICA           ,Furto,11,-23.56474682,-46.51503726
633931,1496232,DELEGACIA ELETRONICA          ,Roubo,11,-23.82241845,-46.72652408
136189,6900,DEL.POL.ITAPEVI               ,Roubo,11,-23.51890924,-46.83723062
13670,11887,50º D.P.  ITAIM PAULISTA      ,Roubo,11,-23.51155921,-46.39284557
584905,1456100,DELEGACIA ELETRONICA          ,Furto,11,-23.52859982,-46.66988397
95536,1452860,DELEGACIA ELETRONICA          ,Roubo,11,-23.61904316,-46.52004238
77530,1442676,DELEGACIA ELETRONICA          ,Furto,11,-23.53187883,-46.55512776
560245,3713,02º D.P. OSASCO               ,Roubo,11,-23.5677497,-46.80555889
45023,1243,DEL.DEF.MUL. DIADEMA          ,Crime sexual,11,-23.69613325,-46.59074716
498669,1793,DEL.DEF.MUL. CARAPICUIBA      ,Lesão corporal,11,-23.55003842,-46.83247315
433302,3930,96º D.P. MONÇÕES              ,Furto,11,-23.95212416,-47.02558911
497643,1160,DEL.DEF.MUL. BARUERI          ,Lesão corporal,11,-23.47448358,-46.88326223
431230,646,DEL.POL.S.LOURENÇO DA SERRA   ,Lesão corporal,11,-23.85221224,-46.93960274
590591,3918,51º D.P.  RIO PEQUENO         ,Furto,11,-23.567290300000003,-46.7534727
596705,1469687,DELEGACIA ELETRONICA          ,Furto,11,-23.5297408,-46.49686881
274764,5997,23º D.P.  PERDIZES            ,Furto,11,-23.53226767,-46.66406871
353451,1520333,DELEGACIA ELETRONICA          ,Roubo,11,-23.71630428,-46.52155772
227739,5189,38º D.P.  VILA AMALIA         ,Furto,11,-23.47531382,-46.64186468
285969,6475,56º D.P.  VILA ALPINA         ,Roubo,11,-23.59320314,-46.56010496
414028,1474581,DELEGACIA ELETRONICA          ,Furto,11,-23.45703144,-46.68546156
572947,3992,03º D.P. SANTO ANDRÉ          ,Roubo,11,-23.67121161,-46.48886534
675268,1418522,DELEGACIA ELETRONICA          ,Roubo,11,-23.55133932,-46.83562183
718208,7981,26º D.P.  SACOMA              ,Roubo,11,-23.61775264,-46.610471999999994
520568,1418198,DELEGACIA ELETRONICA          ,Roubo,11,-23.5844152,-46.39694527
572610,4239,85º D.P. JARDIM MIRNA         ,Roubo,11,-23.74292931,-46.69234912
649498,6310,01º D.P. SE                   ,Roubo,11,-23.54594419,-46.63877145
323072,1467144,DELEGACIA ELETRONICA          ,Furto,11,-23.44016056,-46.71685745
420756,10225,101º D.P. JDIM IMBUIAS        ,Roubo,11,-23.70887365,-46.69458868
765983,2986,59º D.P. JARDIM DOS IPES      ,Lesão corporal,11,-23.48723044,-46.383113200000004
324567,3291,19º D.P.  VILA MARIA          ,Furto,11,-23.5054643,-46.57981965
276638,4716,DEL.POL.RIBEIRAO PIRES        ,Furto,11,-23.70920558,-46.41652416
595969,1481568,DELEGACIA ELETRONICA          ,Furto,11,-23.70559098,-46.51985711
606545,1492292,DELEGACIA ELETRONICA          ,Furto,11,-23.49593689,-46.62935667
506239,1459335,DELEGACIA ELETRONICA          ,Furto,11,-23.55507658,-46.67306542
571218,4135,39º D.P.  VILA GUSTAVO        ,Furto,11,-23.48083447,-46.60437058
751664,7647,26º D.P.  SACOMA              ,Roubo,11,-23.56107796,-46.79318579
31335,2156,02º D.P. COTIA                ,Furto,11,-23.59886502,-46.84817954
567277,1501710,DELEGACIA ELETRONICA          ,Furto,11,-23.50857077,-46.53077943
663945,2421,52º D.P.  PARQUE S.JORGE      ,Roubo,11,-23.53365463,-46.55965247
201468,1476855,DELEGACIA ELETRONICA          ,Furto,11,-23.65585095,-46.43905177
211953,1522918,DELEGACIA ELETRONICA          ,Furto,11,-23.57265966,-46.68960633
255136,12712,16º D.P. VILA CLEMENTINO      ,Roubo,11,-23.62215348,-46.6282034
703277,4640,05º D.P. ACLIMACAO            ,Furto,11,-23.56879696,-46.64753977
485912,8044,DEL.POL.ITAQUAQUECETUBA       ,Furto,11,-23.49287331,-46.36262642
478948,2383,01º D.P. ITAQUAQUECETUBA      ,Roubo,11,-23.43791355,-46.27578283
406354,1432574,DELEGACIA ELETRONICA          ,Furto,11,-23.54150073,-46.6509015
412190,1521850,DELEGACIA ELETRONICA          ,Furto,11,-23.52555305,-46.68244966
420915,3433,65º D.P. ARTUR ALVIM          ,Roubo,11,-23.58434725,-46.57824198
719002,1546832,DELEGACIA ELETRONICA          ,Furto,11,-23.73418725,-46.71600624
293279,1463353,DELEGACIA ELETRONICA          ,Roubo,11,-23.543501000000003,-46.44485773
174232,3453,02º D.P. OSASCO               ,Roubo,11,-23.56675499,-46.8108709
179131,3349,55º D.P.  PARQUE S.RAFAEL     ,Furto,11,-23.61466627,-46.47914235
313047,1497712,DELEGACIA ELETRONICA          ,Furto,11,-23.545101000000003,-46.616237
688602,900172,56º D.P.  VILA ALPINA         ,Lesão corporal,12,-23.59566662,-46.56604094
362320,85,43º D.P.  CIDADE ADEMAR       ,Furto,12,-23.54704848,-46.63132791
281023,6336,04º D.P. SANTO ANDRÉ          ,Furto,12,-23.70254446,-46.51406669
160957,13001,16º D.P. VILA CLEMENTINO      ,Lesão corporal,12,-23.6404207,-46.62743244
37088,4213,87º D.P. V. P. BARRETO        ,Roubo,12,-23.47624765,-46.7208344
652330,6996,44º D.P.  GUAIANAZES          ,Roubo,12,-23.56438999,-46.40294289
639028,8339,26º D.P.  SACOMA              ,Roubo,12,-23.61482317,-46.59376853
442261,11173,78º D.P. JARDINS              ,Lesão envolvendo veículos,12,-23.56708943,-46.66952987
303223,13329,DELEGACIA ELETRONICA          ,Roubo,12,-23.40927728,-46.34354322
206859,151,01º D.P. GUARULHOS            ,Lesão corporal,12,-23.454206,-46.53391743
299941,5684,32º D.P.  ITAQUERA            ,Roubo,12,-23.52758907,-46.44655298
14521,11925,47º D.P.  CAPAO REDONDO       ,Roubo,12,-23.65978434,-46.77591934
211304,5954,93º D.P. JAGUARÉ              ,Roubo,12,-23.56675368,-46.75418031
304511,1553086,DELEGACIA ELETRONICA          ,Furto,12,-23.515256,-46.64208557
252534,6239,54º D.P.  CID. TIRADENTES     ,Lesão corporal,12,-23.57650213,-46.409646200000005
161792,1550086,DELEGACIA ELETRONICA          ,Roubo,12,-23.65263411,-46.79742967
76273,54,39º D.P.  VILA GUSTAVO        ,Furto,12,-23.49386885,-46.59209629
689497,1551143,DELEGACIA ELETRONICA          ,Furto,12,-23.66906225,-46.63551039
428736,5651,03º D.P. DIADEMA              ,Roubo,12,-23.66527835,-46.61475183
6235,11787,101º D.P. JDIM IMBUIAS        ,Roubo,12,-23.74299803,-46.69173408
770991,1667721,DELEGACIA ELETRONICA          ,Furto,12,-23.61579122,-46.70325341
56635,39,DELEGACIA ELETRONICA          ,Furto,12,-23.56193644,-46.6557739
734683,3575,06º D.P. S.BERNARDO DO CAMPO  ,Crimes envolvendo drogas,12,-23.72383679,-46.58124329
518267,6644,64º D.P. CID.AE CARVALHO      ,Roubo,12,-23.53167964,-46.46167591
318693,5304,02º D.P. S.BERNARDO DO CAMPO  ,Roubo,12,-23.67543764,-46.5692572
186401,6314,10º D.P. OSASCO               ,Lesão corporal,12,-23.50758311,-46.78324047
617782,1191,DEL.DEF.MUL. TABOAO DA SERRA  ,Lesão corporal,12,-23.62301055,-46.80177836
698129,1673569,DELEGACIA ELETRONICA          ,Roubo,12,-23.51070968,-46.4213959
227554,1580679,DELEGACIA ELETRONICA          ,Furto,12,-23.7173641,-46.62631226
145181,2276,02º D.P. COTIA                ,Roubo,12,-23.59864817,-46.8524974
269591,3367,DEL.POL.CAJAMAR               ,Lesão corporal,12,-23.41380641,-46.85563284
573042,2205,81º D.P. BELEM                ,Furto,12,-23.54073675,-46.60446027
528874,1645587,DELEGACIA ELETRONICA          ,Roubo,12,-23.59493436,-46.50207693
648866,7571,DEL.POL.ITAPEVI               ,Roubo,12,-23.52709581,-46.76324287
24508,12230,47º D.P.  CAPAO REDONDO       ,Roubo,12,-23.68598249,-46.80005243
24531,11864,27º D.P.  IBIRAPUERA          ,Roubo,12,-23.63966567,-46.679004
675237,1551043,DELEGACIA ELETRONICA          ,Furto,12,-23.54245509,-46.61578905
341479,1603837,DELEGACIA ELETRONICA          ,Roubo,12,-23.64245959,-46.75049711
563413,1629886,DELEGACIA ELETRONICA          ,Roubo,12,-23.52693331,-46.38392078
323845,943,01º D.P. ATEND.TURISTA-DEATUR ,Furto,12,-23.52476535,-46.63000997
698218,1640088,DELEGACIA ELETRONICA          ,Furto,12,-23.71253138,-46.55032683
761790,1609468,DELEGACIA ELETRONICA          ,Roubo,12,-23.67655713,-46.82488096
117720,1632872,DELEGACIA ELETRONICA          ,Furto,12,-23.49269664,-46.49386228
645023,7649,01º D.P. SANTO ANDRÉ          ,Lesão envolvendo veículos,12,-23.66797073,-46.53274768
763059,4807,05º D.P. ACLIMACAO            ,Furto,12,-23.55546967,-46.63605748
169964,1600143,DELEGACIA ELETRONICA          ,Furto,12,-23.625652300000002,-46.64839794
643189,1584020,DELEGACIA ELETRONICA          ,Furto,12,-23.49409985,-46.66170983
295725,9692,98º D.P. JARDIM MIRIAM        ,Lesão corporal,12,-23.51006198,-46.42681887
31624,4640,85º D.P. JARDIM MIRNA         ,Roubo,12,-23.75887984,-46.70389667
427641,6307,37º D.P.  CAMPO LIMPO         ,Furto,12,-23.64520605,-46.77715017
616582,5338,07º D.P. LAPA                 ,Roubo,12,-23.50818973,-46.73808019
540892,1632772,DELEGACIA ELETRONICA          ,Roubo,12,-23.40910583,-46.53579377
553576,13135,16º D.P. VILA CLEMENTINO      ,Lesão corporal,12,-23.59814934,-46.6111955
601694,4164,51º D.P.  RIO PEQUENO         ,Furto,12,-23.56783956,-46.70797181
724425,11708,27º D.P.  IBIRAPUERA          ,Roubo,12,-23.60759222,-46.6972692
148677,4367,DEL.POL.EMBU DAS ARTES        ,Crimes envolvendo drogas,12,-23.6579078,-46.84409655
6380,3880,02º D.P. OSASCO               ,Roubo,12,-23.56607799,-46.79248504
75601,11771,27º D.P.  IBIRAPUERA          ,Furto,12,-23.62239847,-46.67969141
340166,12953,50º D.P.  ITAIM PAULISTA      ,Roubo,12,-23.48623551,-46.38100222
575632,11809,13º D.P. CASA VERDE           ,Furto,12,-23.5054035,-46.6263122
495347,1619019,DELEGACIA ELETRONICA          ,Roubo,12,-23.49965014,-46.551134000000005
285236,1666366,DELEGACIA ELETRONICA          ,Furto,12,-23.79674905,-46.73059834
667736,1963,03º D.P. CARAPICUIBA          ,Roubo,12,-23.56120407,-46.83702185
251324,4909,74º D.P. PARADA TAIPAS        ,Furto,12,-23.70851976,-46.52075576
43912,4682,DEL.POL.POA                   ,Roubo,12,-23.52538635,-46.34294633
251460,10699,69º D.P. TEOTONIO VILELA      ,Roubo,12,-23.57206693,-46.70581383
505971,1602801,DELEGACIA ELETRONICA          ,Furto,12,-23.44357109,-46.71308324
593067,4880,06º D.P. CAMBUCI              ,Roubo,12,-23.56780781,-46.62854291
501506,37418,POLICIA MILITAR               ,Furto,12,-23.65705254,-46.65418457
106167,4229,DEL.POL.S.CAETANO DO SUL      ,Furto,12,-23.61505892,-46.56869964
672169,6607,12º D.P. PARI                 ,Furto,12,-23.49217575,-46.60044141
41685,4711,85º D.P. JARDIM MIRNA         ,Roubo,12,-23.77451183,-46.68392701
670989,1668751,DELEGACIA ELETRONICA          ,Roubo,12,-23.62319408,-46.77337122
690707,1607146,DELEGACIA ELETRONICA          ,Furto,12,-23.53764186,-46.56515292
453311,7012,44º D.P.  GUAIANAZES          ,Roubo,12,-23.54279659,-46.41516574
238733,17,DEL.POL.BARUERI               ,Roubo,12,-23.50073385,-46.81886408
356139,1650424,DELEGACIA ELETRONICA          ,Furto,12,-23.47702498,-46.52903641
712650,2154,01º D.P. BARUERI              ,Furto,12,-23.54164806,-46.86997091
96138,5789,31º D.P.  VILA CARRAO         ,Furto,12,-23.55874389,-46.54025448
694015,1134,DEL.POL.PIRAPORA DO BOM JESUS ,Crimes envolvendo drogas,12,-23.40219888,-47.00652185
537073,1630274,DELEGACIA ELETRONICA          ,Furto,12,-23.65643144,-46.66113922
132421,2534,03º D.P. AEROP/TUR-GUARULHOS  ,Furto,12,-23.55244344,-46.57275437
66529,9601,89º D.P. JARDIM TABOAO        ,Roubo,12,-23.49885007,-46.62042571
433251,1614730,DELEGACIA ELETRONICA          ,Furto,12,-23.54393994,-46.64250406
263883,4445,103º D.P. COHABII/ITAQU.      ,Roubo,12,-23.53784019,-46.44013257
298544,4175,DELEGACIA ELETRONICA          ,Furto,12,-23.54537177,-46.63213978
270667,5343,38º D.P.  VILA AMALIA         ,Roubo,12,-23.47304723,-46.66708992
628026,5370,01º D.P. MOGI DAS CRUZES      ,Furto,12,-23.52193743,-46.19484719
743850,12832,16º D.P. VILA CLEMENTINO      ,Roubo,12,-23.60249574,-46.60322187
522285,6235,41º D.P.  VILA RICA           ,Lesão corporal,12,-23.58110037,-46.5235081
253999,3542,DEL.POL.CAJAMAR               ,Roubo,12,-23.40537215,-46.82690706
359250,1608627,DELEGACIA ELETRONICA          ,Furto,12,-23.68619774,-46.62654946
614176,1672027,DELEGACIA ELETRONICA          ,Roubo,12,-23.57310941,-46.49699951
106723,5099,46º D.P.  PERUS               ,Roubo,12,-23.40544146,-46.75482995
20706,7880,01º D.P. SANTO ANDRÉ          ,Furto,12,-23.66981463,-46.53728945
437417,5195,77º D.P. SANTA CECILIA        ,Roubo,12,-23.54037659,-46.63970585
405391,12322,47º D.P.  CAPAO REDONDO       ,Homicídio doloso,12,-23.67750089,-46.77434002
153093,1647799,DELEGACIA ELETRONICA          ,Furto,12,-23.65045023,-46.59730513
309126,1673123,DELEGACIA ELETRONICA          ,Furto,12,-23.54842949,-46.82726487
576018,6437,01º D.P. TABOÃO DA SERRA      ,Lesão envolvendo veículos,12,-23.61440477,-46.76049253
243183,12276,13º D.P. CASA VERDE           ,Furto,12,-23.51498375,-46.65842486
210131,1649983,DELEGACIA ELETRONICA          ,Roubo,12,-23.61485355,-46.59655368
260310,1644991,DELEGACIA ELETRONICA          ,Furto,12,-23.69455026,-46.55410234
587396,5747,04º D.P. CONSOLAÇÃO           ,Roubo,12,-23.54795974,-46.6431094
218636,2959,36º D.P.  VILA MARIANA        ,Roubo,12,-23.54900703,-46.63550258
331223,6297,10º D.P. OSASCO               ,Roubo,12,-23.52004511,-46.7729794
467547,1585097,DELEGACIA ELETRONICA          ,Furto,12,-23.67143753,-46.67772805
529622,1638389,DELEGACIA ELETRONICA          ,Roubo,12,-23.63312229,-46.61999423
649230,52555,DELEGACIA ELETRONICA          ,Furto,12,-23.52046281,-46.52507395
542971,7631,01º D.P. OSASCO               ,Roubo,12,-23.54134806,-46.81432991
199277,10090,89º D.P. JARDIM TABOAO        ,Crimes envolvendo drogas,12,-23.59784726,-46.73590907
101559,3491,06º D.P. S.BERNARDO DO CAMPO  ,Roubo,12,-23.74849409,-46.53856993
418027,1271,DEL.DEF.MUL. SUZANO           ,Crime sexual,12,-23.52972532,-46.31429083
444328,2157,05º D.P. GUARULHOS            ,Furto,12,-23.49501131,-46.552769500000004
771902,1631095,DELEGACIA ELETRONICA          ,Furto,12,-23.53544336,-46.63538162
442955,1646849,DELEGACIA ELETRONICA          ,Roubo,12,-23.55643658,-46.66191139
501440,1639856,DELEGACIA ELETRONICA          ,Furto,12,-23.74339668,-46.80110483
220358,1666525,DELEGACIA ELETRONICA          ,Roubo,12,-23.50756237,-46.62812937
308690,1567696,DELEGACIA ELETRONICA          ,Roubo,12,-23.57377737,-46.80769487
376768,1746,05º D.P. S.BERNARDO DO CAMPO  ,Roubo,12,-23.63494471,-46.44349828
